0.007715, 0.000000, 0.000000, 0.007715
0.022026, 0.000000, 0.000000, 0.022026
0.038377, 0.000000, 0.000000, 0.038377
0.055672, 0.000000, 0.000000, 0.055672
0.072522, 0.000000, 0.000000, 0.072522
0.087269, 0.000000, 0.000000, 0.087269
0.098050, 0.000000, 0.000000, 0.098050
0.103061, 0.000000, 0.000000, 0.103061
0.100600, 0.000000, 0.000000, 0.100600
0.089475, 0.000000, 0.000000, 0.089475
0.068902, 0.000000, 0.000000, 0.068902
0.039102, 0.000000, 0.000000, 0.039102
0.000689, 0.000000, 0.000000, 0.000689
-0.043999, 0.000000, 0.000000, -0.043999
-0.092013, 0.000000, 0.000000, -0.092013
-0.139324, 0.000000, 0.000000, -0.139324
-0.181033, 0.000000, 0.000000, -0.181033
-0.211715, 0.000000, 0.000000, -0.211715
-0.225552, 0.000000, 0.000000, -0.225552
-0.216740, 0.000000, 0.000000, -0.216740
-0.179953, 0.000000, 0.000000, -0.179953
-0.110577, 0.000000, 0.000000, -0.110577
-0.005279, 0.000000, 0.000000, -0.005279
0.137677, 0.000000, 0.000000, 0.137677
0.318303, 0.000000, 0.000000, 0.318303
0.534470, 0.000000, 0.000000, 0.534470
0.782090, 0.000000, 0.000000, 0.782090
1.054952, 0.000000, 0.000000, 1.054952
1.345056, 0.000000, 0.000000, 1.345056
1.642892, 0.000000, 0.000000, 1.642892
1.937885, 0.000000, 0.000000, 1.937885
2.218812, 0.000000, 0.000000, 2.218812
2.474529, 0.000000, 0.000000, 2.474529
2.694426, 0.000000, 0.000000, 2.694426
2.869126, 0.000000, 0.000000, 2.869126
2.990886, 0.000000, 0.000000, 2.990886
3.054168, 0.000000, 0.000000, 3.054168
3.055923, 0.000000, 0.000000, 3.055923
2.995698, 0.000000, 0.000000, 2.995698
2.875832, 0.000000, 0.000000, 2.875832
2.701188, 0.000000, 0.000000, 2.701188
2.478966, 0.000000, 0.000000, 2.478966
2.218366, 0.000000, 0.000000, 2.218366
1.929950, 0.000000, 0.000000, 1.929950
1.625197, 0.000000, 0.000000, 1.625197
1.315784, 0.000000, 0.000000, 1.315784
1.013111, 0.000000, 0.000000, 1.013111
0.727566, 0.000000, 0.000000, 0.727566
0.468150, 0.000000, 0.000000, 0.468150
0.242022, 0.000000, 0.000000, 0.242022
0.054308, 0.000000, 0.000000, 0.054308
-0.092224, 0.000000, 0.000000, -0.092224
-0.196892, 0.000000, 0.000000, -0.196892
-0.261267, 0.000000, 0.000000, -0.261267
-0.288644, 0.000000, 0.000000, -0.288644
-0.283885, 0.000000, 0.000000, -0.283885
-0.253011, 0.000000, 0.000000, -0.253011
-0.202603, 0.000000, 0.000000, -0.202603
-0.139510, 0.000000, 0.000000, -0.139510
-0.070366, 0.000000, 0.000000, -0.070366
-0.001141, 0.000000, 0.000000, -0.001141
0.062968, 0.000000, 0.000000, 0.062968
0.117918, 0.000000, 0.000000, 0.117918
0.160964, 0.000000, 0.000000, 0.160964
0.190443, 0.000000, 0.000000, 0.190443
0.206069, 0.000000, 0.000000, 0.206069
0.208415, 0.000000, 0.000000, 0.208415
0.199104, 0.000000, 0.000000, 0.199104
0.180201, 0.000000, 0.000000, 0.180201
0.154299, 0.000000, 0.000000, 0.154299
0.124020, 0.000000, 0.000000, 0.124020
0.091755, 0.000000, 0.000000, 0.091755
0.060073, 0.000000, 0.000000, 0.060073
0.030850, 0.000370, 0.000019, 0.031239
0.005570, 0.000835, 0.000108, 0.006512
-0.014882, 0.001293, 0.000302, -0.013286
-0.030075, 0.001610, 0.000611, -0.027853
-0.040258, 0.001649, 0.001007, -0.037602
-0.045629, 0.001293, 0.001424, -0.042911
-0.046798, 0.000489, 0.001768, -0.044542
-0.044841, -0.000731, 0.001924, -0.043648
-0.040590, -0.002232, 0.001793, -0.041029
-0.034647, -0.003798, 0.001318, -0.037126
-0.027753, -0.005181, 0.000518, -0.032416
-0.020459, -0.006174, -0.000499, -0.027133
-0.013473, -0.006685, -0.001537, -0.021695
-0.006749, -0.006782, -0.002343, -0.015875
-0.000699, -0.006700, -0.002670, -0.010069
0.000149, -0.006762, -0.002343, -0.008955
0.001410, -0.007263, -0.001331, -0.007184
0.002397, -0.008318, 0.000209, -0.005712
0.003169, -0.009732, 0.001935, -0.004628
0.003808, -0.010957, 0.003375, -0.003773
0.004410, -0.011153, 0.004037, -0.002706
0.004826, -0.009374, 0.003544, -0.001005
0.005395, -0.004845, 0.001770, 0.002320
0.006103, 0.002758, -0.001067, 0.007794
0.006932, 0.013093, -0.004398, 0.015627
0.007818, 0.025101, -0.007384, 0.025535
0.008416, 0.037167, -0.009101, 0.036481
0.008849, 0.047464, -0.008782, 0.047531
0.008907, 0.054420, -0.006063, 0.057264
0.008402, 0.057161, -0.001169, 0.064394
0.007167, 0.055794, 0.005035, 0.067996
0.005067, 0.051412, 0.011146, 0.067626
0.002028, 0.045760, 0.015508, 0.063295
-0.001950, 0.040634, 0.016608, 0.055293
-0.006769, 0.037147, 0.013523, 0.043902
-0.012230, 0.035082, 0.006285, 0.029136
-0.018035, 0.032557, -0.003931, 0.010590
-0.023782, 0.026180, -0.014886, -0.012488
-0.028989, 0.011738, -0.023653, -0.040904
-0.033343, -0.014672, -0.027256, -0.075271
-0.035996, -0.055309, -0.023457, -0.114762
-0.036414, -0.109573, -0.011544, -0.157532
-0.034070, -0.173283, 0.007069, -0.200284
-0.028521, -0.238687, 0.028597, -0.238611
-0.019448, -0.295337, 0.047091, -0.267694
-0.006694, -0.331735, 0.055135, -0.283294
0.009705, -0.337456, 0.044958, -0.282793
0.029498, -0.305316, 0.009780, -0.266038
0.052205, -0.233120, -0.054818, -0.235733
0.077123, -0.124579, -0.149763, -0.197219
0.103339, 0.010849, -0.054740, 0.059448
0.129763, 0.159184, 0.009933, 0.298880
0.155169, 0.304010, 0.045178, 0.504357
0.178258, 0.428986, 0.055411, 0.662655
0.197718, 0.520304, 0.047409, 0.765431
0.212302, 0.568614, 0.028942, 0.809857
0.220897, 0.570074, 0.007424, 0.798394
0.222602, 0.526399, -0.011197, 0.737804
0.216792, 0.443994, -0.023135, 0.637651
0.203168, 0.332442, -0.026974, 0.508635
0.181801, 0.202740, -0.023426, 0.361115
0.153152, 0.065658, -0.014725, 0.204085
0.118068, -0.069468, -0.003844, 0.044757
0.077762, -0.195347, 0.006294, -0.111290
0.033769, -0.306765, 0.013454, -0.259543
-0.012119, -0.400188, 0.016464, -0.395843
-0.057933, -0.473159, 0.015295, -0.515796
-0.101622, -0.523751, 0.010876, -0.614497
-0.141161, -0.550247, 0.004721, -0.686687
-0.174649, -0.551136, -0.001511, -0.727296
-0.200418, -0.525398, -0.006418, -0.732234
-0.217126, -0.472957, -0.009131, -0.699214
-0.223836, -0.395137, -0.009427, -0.628399
-0.220075, -0.294969, -0.007670, -0.522714
-0.205876, -0.177231, -0.004631, -0.387738
-0.181780, -0.048204, -0.001236, -0.231221
-0.148829, 0.084825, 0.001674, -0.062330
-0.108518, 0.214203, 0.003525, 0.109211
-0.062728, 0.332576, 0.004097, 0.273945
-0.013639, 0.433453, 0.003511, 0.423325
0.036382, 0.511623, 0.002139, 0.550144
0.084890, 0.563369, 0.000473, 0.648731
0.129496, 0.586521, -0.001021, 0.714996
0.167980, 0.580402, -0.002002, 0.746379
0.198411, 0.545699, -0.002316, 0.741793
0.219244, 0.484342, -0.001993, 0.701593
0.229405, 0.399379, -0.001208, 0.627576
0.228344, 0.294871, -0.000207, 0.523008
0.216069, 0.175763, 0.000758, 0.392590
0.193146, 0.047729, 0.001495, 0.242371
0.160676, -0.083043, 0.001898, 0.079530
0.120236, -0.210133, 0.001952, -0.087945
0.073808, -0.327207, 0.001717, -0.251682
0.023675, -0.428362, 0.001297, -0.403390
-0.027693, -0.508459, 0.000810, -0.535342
-0.077758, -0.563415, 0.000354, -0.640819
-0.124044, -0.590426, -0.000003, -0.714472
-0.164258, -0.588116, -0.000230, -0.752604
-0.196409, -0.556599, -0.000334, -0.753342
-0.218900, -0.497466, -0.000351, -0.716718
-0.230614, -0.413687, -0.000332, -0.644634
-0.230951, -0.309765, -0.000297, -0.541014
-0.219898, -0.190566, -0.000248, -0.410712
-0.198007, -0.061970, -0.000186, -0.260163
-0.166370, 0.069682, -0.000114, -0.096802
-0.126556, 0.197898, -0.000037, 0.071306
-0.080540, 0.316355, 0.000042, 0.235857
-0.030602, 0.419210, 0.000119, 0.388727
0.020787, 0.501392, 0.000189, 0.522368
0.071083, 0.558848, 0.000251, 0.630182
0.117804, 0.588744, 0.000300, 0.706848
0.158647, 0.589606, 0.000334, 0.748587
0.191604, 0.561391, 0.000352, 0.753347
0.215067, 0.505491, 0.000353, 0.720910
0.227902, 0.424662, 0.000336, 0.652900
0.229511, 0.322891, 0.000302, 0.552704
0.219846, 0.205197, 0.000254, 0.425297
0.199421, 0.077383, 0.000193, 0.276997
0.169283, -0.054247, 0.000123, 0.115159
0.130957, -0.183202, 0.000046, -0.052199
0.086367, -0.303122, -0.000032, -0.216787
0.037738, -0.408094, -0.000110, -0.370465
-0.012521, -0.492891, -0.000200, -0.505612
-0.061936, -0.553331, -0.000325, -0.615592
-0.108097, -0.586441, -0.000457, -0.694995
-0.148774, -0.590564, -0.000564, -0.739901
-0.182030, -0.565525, -0.000613, -0.748167
-0.206312, -0.512607, -0.000551, -0.719471
-0.220527, -0.434486, -0.000290, -0.655303
-0.224095, -0.334971, 0.000286, -0.558780
-0.216969, -0.219016, 0.001154, -0.434831
-0.199624, -0.092383, 0.002202, -0.289806
-0.173024, 0.038645, 0.003224, -0.131154
-0.138563, 0.167579, 0.003961, 0.032977
-0.097993, 0.288035, 0.004143, 0.194186
-0.053317, 0.394049, 0.003569, 0.344301
-0.006690, 0.480358, 0.002181, 0.475849
0.039734, 0.542665, 0.000124, 0.582523
0.083567, 0.577854, -0.002237, 0.659184
0.123114, 0.584147, -0.004363, 0.702898
0.156730, 0.561221, -0.005649, 0.712301
0.183130, 0.510229, -0.005582, 0.687777
0.201455, 0.433766, -0.003911, 0.631310
0.211330, 0.335744, -0.000785, 0.546289
0.212538, 0.221193, 0.003190, 0.436922
0.205814, 0.096005, 0.007032, 0.308851
0.192105, -0.033380, 0.009569, 0.168294
0.172430, -0.160318, 0.009746, 0.021858
0.148305, -0.278302, 0.006949, -0.123049
0.121423, -0.381301, 0.001285, -0.258594
0.093519, -0.464064, -0.006296, -0.376841
0.066628, -0.522376, -0.014087, -0.469835
0.042131, -0.553258, -0.019951, -0.531078
0.021758, -0.555113, -0.021831, -0.555186
0.007142, -0.527806, -0.018339, -0.539002
-0.006275, -0.472677, -0.009284, -0.488236
-0.013241, -0.392505, 0.004033, -0.401713
-0.013588, -0.291408, 0.018883, -0.286113
-0.007487, -0.174685, 0.031559, -0.150614
0.004753, -0.048612, 0.038204, -0.005655
0.022558, 0.079830, 0.035821, 0.138210
0.044947, 0.203274, 0.023268, 0.271489
0.071334, 0.314341, 0.001947, 0.387622
0.100859, 0.406065, -0.024023, 0.482901
0.132576, 0.472353, -0.048307, 0.556622
0.165409, 0.508462, -0.063520, 0.610351
0.198041, 0.511448, -0.062894, 0.646595
0.229443, 0.480555, -0.042139, 0.667860
0.258270, 0.417476, -0.001105, 0.674642
0.283097, 0.326430, 0.055155, 0.664682
0.302359, 0.214016, 0.116254, 0.632628
0.314513, 0.088803, 0.167418, 0.570734
0.318079, -0.039328, -0.018305, 0.260446
0.311685, -0.160050, 0.024170, 0.175805
0.294317, -0.263586, 0.016567, 0.047298
0.265321, -0.341702, -0.129554, -0.205934
0.224756, -0.388583, -0.187621, -0.351447
0.173246, -0.401453, -0.302079, -0.530285
0.112495, -0.380843, 0.138649, -0.129700
0.044607, -0.330461, 0.159569, -0.126285
-0.026647, -0.256670, 0.138557, -0.144761
-0.097025, -0.167660, 0.092087, -0.172598
-0.161399, -0.072427, 0.036765, -0.197061
-0.214023, 0.020277, -0.013331, -0.207077
-0.248922, 0.102872, -0.048523, -0.194573
-0.260053, 0.169631, -0.064371, -0.154793
-0.241718, 0.217034, -0.061448, -0.086132
-0.189032, 0.243787, -0.044222, 0.010533
-0.098128, 0.250546, -0.019390, 0.133028
0.033305, 0.239443, 0.005949, 0.278697
0.205762, 0.213530, 0.025883, 0.445175
0.417860, 0.176252, 0.036764, 0.630876
0.665980, 0.131032, 0.037614, 0.834626
0.944538, 0.081029, 0.029885, 1.055453
1.245887, 0.029038, 0.016729, 1.291654
1.560727, -0.022470, 0.001998, 1.540254
1.878443, -0.071260, -0.010739, 1.796444
2.187606, -0.115240, -0.018962, 2.053404
2.476425, -0.152424, -0.021607, 2.302394
2.733499, -0.180981, -0.019061, 2.533457
2.948272, -0.199347, -0.012834, 2.736091
3.111722, -0.206390, -0.005019, 2.900314
3.216736, -0.201570, 0.002297, 3.017462
3.258624, -0.185063, 0.007511, 3.081072
3.235366, -0.157797, 0.009806, 3.087375
3.147653, -0.121407, 0.009195, 3.035441
2.999020, -0.078109, 0.006376, 2.927287
2.795516, -0.030507, 0.002440, 2.767449
2.545451, 0.018619, -0.001457, 2.562613
2.259008, 0.066514, -0.004380, 2.321142
1.947564, 0.110622, -0.005796, 2.052389
1.623211, 0.148707, -0.005623, 1.766295
1.298025, 0.178937, -0.004164, 1.472798
0.983580, 0.199924, -0.001958, 1.181546
0.690227, 0.210744, 0.000389, 0.901360
0.426738, 0.210950, 0.002363, 0.640051
0.199878, 0.200572, 0.003634, 0.404083
0.014248, 0.180125, 0.004094, 0.198467
-0.127983, 0.150596, 0.003830, 0.026443
-0.226772, 0.113419, 0.003061, -0.110292
-0.284329, 0.070422, 0.002058, -0.211849
-0.304543, 0.023748, 0.001073, -0.279722
-0.292801, -0.024255, 0.000290, -0.316766
-0.255561, -0.071196, -0.000230, -0.326986
-0.199723, -0.114680, -0.000485, -0.314889
-0.132347, -0.152491, -0.000516, -0.285354
-0.060161, -0.182748, -0.000419, -0.243327
0.010872, -0.203917, -0.000291, -0.193336
0.075647, -0.214933, -0.000215, -0.139502
0.130276, -0.215247, -0.000161, -0.085133
0.172212, -0.204899, -0.000099, -0.032786
0.200016, -0.184394, -0.000032, 0.015590
0.213628, -0.154754, 0.000036, 0.058910
0.213834, -0.117464, 0.000103, 0.096473
0.202437, -0.074395, 0.000165, 0.128207
0.181645, -0.027709, 0.000219, 0.154155
0.154153, 0.020255, 0.000261, 0.174670
0.122637, 0.067104, 0.000291, 0.190032
0.089506, 0.110518, 0.000307, 0.200331
0.057309, 0.148369, 0.000307, 0.205984
0.027877, 0.179138, 0.000278, 0.207294
0.002641, 0.201142, 0.000200, 0.203984
-0.017579, 0.213265, 0.000095, 0.195781
-0.032417, 0.214825, -0.000009, 0.182399
-0.042174, 0.205612, -0.000081, 0.163357
-0.047088, 0.185917, -0.000094, 0.138735
-0.047799, 0.156559, -0.000034, 0.108726
-0.045399, 0.118895, 0.000098, 0.073594
-0.040726, 0.074800, 0.000278, 0.034352
-0.034611, 0.026609, 0.000456, -0.007546
-0.027753, -0.023023, 0.000572, -0.050205
-0.020459, -0.071301, 0.000561, -0.091199
-0.013473, -0.115524, 0.000380, -0.128617
-0.006749, -0.153316, 0.000024, -0.160041
-0.000699, -0.182816, -0.000463, -0.183978
0.000149, -0.202785, -0.000980, -0.203616
0.001410, -0.212597, -0.001393, -0.212580
0.002397, -0.212140, -0.001557, -0.211300
0.003169, -0.201643, -0.001365, -0.199839
0.003808, -0.181520, -0.000783, -0.178495
0.004410, -0.152265, 0.000119, -0.147737
0.004826, -0.114483, 0.001164, -0.108493
0.005395, -0.069034, 0.002096, -0.061543
0.006103, -0.017271, 0.002635, -0.008534
0.006932, 0.038713, 0.002549, 0.048194
0.007818, 0.095950, 0.001740, 0.105509
0.008416, 0.150646, 0.000289, 0.159351
0.008849, 0.198479, -0.001527, 0.205800
0.008907, 0.235123, -0.003273, 0.240758
0.008402, 0.256914, -0.004444, 0.260871
0.007167, 0.261485, -0.004600, 0.264051
0.005067, 0.248237, -0.003493, 0.249811
0.002028, 0.218477, -0.001174, 0.219330
-0.001950, 0.175174, 0.001958, 0.175182
-0.006769, 0.122368, 0.005205, 0.120804
-0.012230, 0.064368, 0.007694, 0.059831
-0.018035, 0.004946, 0.008580, -0.004508
-0.023782, -0.053240, 0.007281, -0.069742
-0.028989, -0.108844, 0.003678, -0.134155
-0.033343, -0.161557, -0.001748, -0.196648
-0.035996, -0.211446, -0.007923, -0.255365
-0.036414, -0.258088, -0.013313, -0.307815
-0.034070, -0.299770, -0.016211, -0.350051
-0.028521, -0.333041, -0.015092, -0.376654
-0.019448, -0.352801, -0.009011, -0.381259
-0.006694, -0.353008, 0.002080, -0.357622
0.009705, -0.327902, 0.017143, -0.301053
0.029498, -0.273473, 0.034071, -0.209904
0.052205, -0.188851, 0.049907, -0.086739
0.077123, -0.077235, 0.061269, 0.061157
0.103339, 0.053894, -0.097042, 0.060192
0.129763, 0.193397, -0.057659, 0.265501
0.155169, 0.327867, -0.024303, 0.458733
0.178258, 0.443517, 0.000579, 0.622354
0.197718, 0.528204, 0.016000, 0.741923
0.212302, 0.573180, 0.022408, 0.807890
0.220897, 0.574236, 0.021434, 0.816567
0.222602, 0.532043, 0.015472, 0.770118
0.216792, 0.451689, 0.007181, 0.675662
0.203168, 0.341563, -0.001004, 0.543727
0.181801, 0.211878, -0.007247, 0.386433
0.153152, 0.073179, -0.010532, 0.215799
0.118068, -0.064903, -0.010698, 0.042467
0.077762, -0.194415, -0.008301, -0.124954
0.033769, -0.309348, -0.004365, -0.279944
-0.012119, -0.405470, -0.000071, -0.417659
-0.057933, -0.479893, 0.003525, -0.534301
-0.101622, -0.530601, 0.005707, -0.626517
-0.141161, -0.556101, 0.006202, -0.691061
-0.174649, -0.555319, 0.005169, -0.724798
-0.200418, -0.527738, 0.003092, -0.725064
-0.217126, -0.473720, 0.000614, -0.690231
-0.223836, -0.394863, -0.001630, -0.620328
-0.220075, -0.294275, -0.003166, -0.517516
-0.205876, -0.176635, -0.003757, -0.386268
-0.181780, -0.048014, -0.003426, -0.233220
-0.148829, 0.084544, -0.002400, -0.066686
-0.108518, 0.213584, -0.001031, 0.104036
-0.062728, 0.331861, 0.000315, 0.269448
-0.013639, 0.432895, 0.001338, 0.420595
0.036382, 0.511397, 0.001872, 0.549651
0.084890, 0.563533, 0.001890, 0.650313
0.129496, 0.587012, 0.001495, 0.718002
0.167980, 0.581068, 0.000861, 0.749909
0.198411, 0.546359, 0.000187, 0.744956
0.219244, 0.484834, -0.000362, 0.703716
0.229405, 0.399605, -0.000684, 0.628326
0.228344, 0.294809, -0.000751, 0.522402
0.216069, 0.175467, -0.000606, 0.390929
0.193146, 0.047302, -0.000329, 0.240119
0.160676, -0.083480, -0.000017, 0.077178
0.120236, -0.210512, 0.000245, -0.090030
0.073808, -0.327481, 0.000404, -0.253269
0.023675, -0.428513, 0.000439, -0.404399
