003!‚r‚‚‚‚‚‚b‚r‚‚‚‚šÊj
-0.000007, 0.000000, 0.000000, -0.000007
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000068, 0.000002, 0.000070
0.000000, 0.000318, 0.000003, 0.000321
0.000000, -0.000068, -0.000005, -0.000073
0.000000, 0.000050, 0.000028, 0.000078
0.000000, 0.000100, 0.000090, 0.000190
0.000000, -0.000344, 0.000094, -0.000250
0.000000, -0.000152, 0.000070, -0.000082
0.000000, -0.000216, 0.000026, -0.000190
0.000000, -0.000512, -0.000035, -0.000548
0.000035, -0.000122, -0.000103, -0.000191
-0.000172, -0.000166, -0.000161, -0.000500
-0.000389, -0.000230, -0.000191, -0.000811
-0.000617, 0.000214, -0.000175, -0.000577
-0.000850, 0.000215, -0.000101, -0.000736
-0.001041, -0.000029, 0.000024, -0.001046
-0.001449, -0.000024, 0.000177, -0.001297
-0.001821, -0.000435, 0.000320, -0.001936
-0.002091, -0.000808, 0.000407, -0.002492
-0.002463, -0.000769, 0.000397, -0.002835
-0.002937, -0.000898, 0.000267, -0.003567
-0.003241, -0.000557, 0.000026, -0.003773
-0.003329, 0.000227, -0.000282, -0.003384
-0.003152, 0.000795, -0.000581, -0.002938
-0.002631, 0.001660, -0.000782, -0.001753
-0.002006, 0.002324, -0.000803, -0.000484
-0.000999, 0.002256, -0.000599, 0.000659
0.000830, 0.001895, -0.000181, 0.002544
-0.001989, 0.001114, 0.000377, -0.000497
-0.004784, 0.000122, 0.000944, -0.003717
-0.007613, -0.000768, 0.001363, -0.007018
-0.010528, -0.001214, 0.001484, -0.010258
-0.013377, -0.000971, 0.001216, -0.013132
-0.015968, 0.000016, 0.000558, -0.015394
-0.018257, 0.001546, -0.000385, -0.017096
-0.019583, 0.003174, -0.001407, -0.017816
-0.019419, 0.004307, -0.002244, -0.017356
-0.017227, 0.004362, -0.002630, -0.015496
-0.012601, 0.002950, -0.002373, -0.012024
-0.005417, 0.000042, -0.001412, -0.006787
0.004601, -0.003957, 0.000136, 0.000780
0.017246, -0.008243, 0.001983, 0.010986
0.031980, -0.011767, 0.003702, 0.023914
0.047856, -0.013490, 0.004814, 0.039180
0.063637, -0.012660, 0.004887, 0.055864
0.077817, -0.009053, 0.003640, 0.072403
0.088667, -0.003096, 0.001025, 0.086596
0.094505, 0.004161, -0.002734, 0.095932
0.093699, 0.011253, -0.007158, 0.097794
0.085091, 0.016615, -0.011586, 0.090121
0.067877, 0.018946, -0.015294, 0.071529
0.042193, 0.017552, 0.010998, 0.070743
0.008524, 0.012525, -0.093997, -0.072947
-0.030983, 0.004752, 0.047020, 0.020789
-0.073615, -0.004245, 0.316619, 0.238760
-0.115611, -0.012662, -0.246869, -0.375142
-0.152360, -0.018804, -0.043991, -0.215155
-0.178724, -0.021446, 0.001293, -0.198876
-0.189159, -0.020105, 0.005392, -0.203872
-0.178107, -0.015101, 0.008061, -0.185148
-0.140429, -0.007455, 0.009050, -0.138835
-0.071637, 0.001362, 0.008418, -0.061858
0.031547, 0.009783, 0.006499, 0.047830
0.170883, 0.016460, 0.003822, 0.191165
0.346496, 0.020498, 0.000988, 0.367981
0.556438, 0.021587, -0.001453, 0.576572
0.796872, 0.019940, -0.003099, 0.813713
1.061893, 0.016159, -0.003762, 1.074290
1.343849, 0.011035, -0.003480, 1.351404
1.633584, 0.005343, -0.002477, 1.636451
1.920890, -0.000294, -0.001094, 1.919503
2.194873, -0.005446, 0.000301, 2.189728
2.444681, -0.009870, 0.001393, 2.436204
2.659942, -0.013421, 0.001986, 2.648508
2.831444, -0.015969, 0.002027, 2.817502
2.951526, -0.017363, 0.001595, 2.935758
3.014655, -0.017426, 0.000867, 2.998095
3.017709, -0.016013, 0.000058, 3.001753
2.960090, -0.013109, -0.000630, 2.946351
2.843925, -0.008891, -0.001057, 2.833977
2.673830, -0.003776, -0.001164, 2.668890
2.456720, 0.001614, -0.000981, 2.457353
2.201507, 0.006559, -0.000601, 2.207465
1.918467, 0.010372, -0.000147, 1.928692
1.618813, 0.012552, 0.000260, 1.631624
1.314004, 0.012901, 0.000531, 1.327436
1.015266, 0.011559, 0.000626, 1.027450
0.732857, 0.008966, 0.000556, 0.742379
0.475723, 0.005757, 0.000368, 0.481848
0.251012, 0.002600, 0.000131, 0.253743
0.063894, 0.000049, -0.000088, 0.063855
-0.082765, -0.001564, -0.000241, -0.084570
-0.188172, -0.002184, -0.000305, -0.190661
-0.253748, -0.001999, -0.000283, -0.256030
-0.282637, -0.001351, -0.000200, -0.284187
-0.279540, -0.000624, -0.000089, -0.280252
-0.250348, -0.000133, 0.000018, -0.250463
-0.201513, -0.000047, 0.000096, -0.201464
-0.139794, -0.000368, 0.000135, -0.140027
-0.071756, -0.000957, 0.000137, -0.072576
-0.003338, -0.001598, 0.000109, -0.004827
0.060270, -0.002084, 0.000064, 0.058251
0.115012, -0.002299, 0.000068, 0.112781
0.158100, -0.002186, 0.000159, 0.156074
0.187706, -0.001510, 0.000244, 0.186439
0.203738, -0.000776, 0.000337, 0.203298
0.206516, -0.000115, 0.000349, 0.206750
0.197600, 0.000174, 0.000229, 0.198003
0.179222, 0.000268, 0.000013, 0.179503
0.153698, 0.000600, -0.000255, 0.154042
0.123718, 0.000026, -0.000534, 0.123210
0.091817, -0.000145, -0.000731, 0.090941
0.060310, -0.000042, -0.000765, 0.059502
0.031251, -0.000507, -0.000592, 0.030151
0.006184, -0.000193, -0.000188, 0.005803
-0.014201, -0.000066, 0.000385, -0.013882
-0.029517, -0.000128, 0.000993, -0.028652
-0.039515, 0.000391, 0.001482, -0.037642
-0.044761, 0.000107, 0.001663, -0.042991
-0.045955, -0.000256, 0.001402, -0.044809
-0.043964, -0.000200, 0.000682, -0.043482
-0.039466, -0.000850, -0.000414, -0.040729
-0.033254, -0.000957, -0.001649, -0.035861
-0.026143, -0.000477, -0.002689, -0.029309
-0.018694, -0.000345, -0.003207, -0.022246
-0.011560, 0.000685, -0.002933, -0.013808
-0.004828, 0.001883, -0.001771, -0.004716
0.001115, 0.002433, 0.000121, 0.003668
0.001749, 0.003525, 0.002374, 0.007648
0.002611, 0.003661, 0.004429, 0.010701
0.002994, 0.002686, 0.005658, 0.011338
0.002992, 0.002378, 0.005574, 0.010944
0.002634, 0.001066, 0.003933, 0.007632
0.002055, -0.000219, 0.000872, 0.002708
0.001177, -0.000044, -0.003026, -0.001894
0.000347, -0.000232, -0.006874, -0.006759
-0.000321, 0.000553, -0.009609, -0.009376
-0.000719, 0.002378, -0.010242, -0.008583
-0.000822, 0.002915, -0.008184, -0.006091
-0.000768, 0.003369, -0.003413, -0.000812
-0.000276, 0.002752, 0.003389, 0.005865
0.000570, -0.000554, 0.010836, 0.010852
0.001792, -0.004416, 0.017098, 0.014474
0.003310, -0.009416, 0.020198, 0.014092
0.005048, -0.015201, 0.018409, 0.008257
