-0.465718, -0.374265, -0.878758
-0.615498, -0.788430, -0.969263
0.299925, 0.034311, -0.457503
-0.343847, -0.779644, -0.257271
-0.244074, -0.671660, -0.024711
0.198750, 0.127140, -0.004905
-0.217257, -0.776322, -0.184813
0.848891, -0.187004, 0.157789
-0.645741, 0.122035, -0.378882
-0.050710, -0.359232, 0.017883
-0.464171, -0.179367, -0.549643
-0.528451, -0.416431, -0.571244
-0.314454, -0.559478, -0.988346
-0.615994, -0.083668, -0.667723
-0.863545, -0.856283, -0.549303
0.351471, -0.435339, -0.404827
-0.407006, -0.575785, -0.650042
-0.148527, -0.324855, -0.215433
0.486916, -0.514552, -0.022019
-0.014226, -0.282783, 0.195574
0.716206, 0.206548, 0.173948
-0.856017, -0.511978, -0.161367
0.074636, -0.422970, -0.273933
-0.320363, 0.739096, -0.154368
-0.661973, -0.412949, 0.086562
-0.327218, 0.136044, 0.540549
-0.378948, 0.474828, 0.178343
-0.791507, -0.664783, 0.020894
0.093631, 0.242078, -0.214494
-0.600240, 0.055878, -0.390802
0.435628, -0.021336, 0.169163
0.025252, 0.179078, -0.112436
-0.052075, 0.027843, 0.398044
0.624617, 0.249194, 0.266057
-0.308808, 0.200018, 0.803984
-0.155469, -0.025580, 0.416389
-0.299169, 0.201347, -0.059436
-0.364668, 0.181156, -0.334625
-0.090186, 0.125703, -0.306227
0.227830, 0.162117, 0.262356
-0.784538, 0.063053, -0.118485
-0.274809, -0.327203, -0.212196
-0.481265, -0.032697, -0.499768
0.784680, -0.018334, 0.074876
0.009938, -0.019584, 0.447808
0.165559, 0.167065, 0.366559
0.367945, -0.087654, 0.103436
-0.214790, -0.167701, -0.323902
-0.552693, -0.419848, -0.541995
0.356882, 0.569065, -0.196797
0.147147, 0.174088, 0.199399
0.108017, -0.540865, 0.377724
0.397812, 0.485694, 0.212278
-0.740650, -0.206562, -0.137229
-0.283964, -0.643515, -0.200112
-0.036732, 0.694781, -0.170776
0.422779, -0.131054, -0.141957
0.322435, -0.013006, 0.373109
0.529368, 0.695540, 0.509980
0.066885, -0.412526, 0.549195
-0.211466, -0.205311, -0.095294
-0.597382, 0.340683, -0.616357
0.271859, -0.008889, -0.280755
-0.037368, -0.281642, -0.227664
-0.369588, -0.022440, -0.206594
0.297097, -0.011970, -0.584493
-0.620107, -0.725431, -0.436884
-0.291678, -0.287930, -0.202380
-0.115032, -0.208159, -0.356273
0.152054, -0.356034, -0.187575
0.825664, 0.196987, 0.041768
0.388466, -0.292074, 0.489644
-0.166991, -0.134864, 0.394507
-0.447048, 0.459950, 0.193623
-0.319581, 0.033018, 0.224732
0.899288, 0.324175, 0.610211
0.101477, 0.587647, 0.709449
-0.120958, 0.511231, 0.708678
-0.296847, -0.038273, 0.055887
-0.487063, 0.099360, -0.330755
-0.294300, 0.196605, -0.675718
-0.435198, -0.319378, -0.689511
0.107696, 0.209198, -0.292269
0.522313, -0.076926, -0.220066
0.814654, -0.320857, 0.445040
-0.161584, 0.006440, 0.231681
-0.048656, -0.075282, 0.506084
-0.235655, -0.229898, -0.054270
0.756551, 0.387376, 0.142784
0.223316, 0.390968, 0.262427
0.100432, 0.190641, 0.578215
-0.620222, 0.024988, 0.232131
0.010159, 0.810891, 0.258008
0.054325, 0.010428, 0.322361
-0.365058, 0.298808, 0.745211
0.060663, 0.440974, 0.229775
0.276946, 0.311643, 0.150850
0.231169, -0.141180, -0.365906
0.214241, 0.413488, 0.096168
0.458457, 0.405061, 0.204159
-0.290479, 0.652237, -0.565205
0.233470, 0.156706, -0.099392
0.452757, 0.144952, 0.380617
0.384847, 0.284207, 0.414983
0.031945, 0.230063, -0.058050
-0.166682, -0.141324, -0.390381
0.105941, 0.159746, -0.299366
0.354707, -0.288301, -0.342573
0.176206, -0.272380, -0.391170
-0.108599, 0.491733, -0.184564
0.043577, -0.641414, -0.021437
-0.359499, -0.688189, -0.056318
0.101565, 0.632426, -0.213246
0.173675, -0.357318, -0.049070
0.859783, -0.179569, 0.543027
0.106567, 0.226660, 0.087583
-0.383462, -0.393024, -0.275426
0.235863, 0.387335, -0.265738
0.041240, -0.131741, -0.011766
-0.447930, -0.544008, 0.036082
0.103217, 0.911345, -0.041693
0.189331, 0.021880, 0.313401
0.927590, -0.315410, 0.857159
-0.483358, 0.372312, 0.386213
0.186239, 0.435608, 0.190875
-0.440898, -0.312413, -0.397733
-0.196350, -0.201694, -0.423018
0.251509, 0.156626, -0.861756
-0.465718, -0.374265, -0.878758
-0.615498, -0.788430, -0.969263
0.299925, 0.034311, -0.457503
-0.343847, -0.779644, -0.257271
-0.244074, -0.671660, -0.024711
0.198750, 0.127140, -0.004905
-0.217257, -0.776322, -0.184813
0.848891, -0.187004, 0.157789
-0.645741, 0.122035, -0.378882
-0.050710, -0.359232, 0.017883
-0.464171, -0.179367, -0.549643
-0.528451, -0.416431, -0.571244
-0.314454, -0.559478, -0.988346
-0.615994, -0.083668, -0.667723
-0.863545, -0.856283, -0.549303
0.351471, -0.435339, -0.404827
-0.407006, -0.575785, -0.650042
-0.148527, -0.324855, -0.215433
0.486916, -0.514552, -0.022019
-0.014226, -0.282783, 0.195574
0.716206, 0.206548, 0.173948
-0.856017, -0.511978, -0.161367
0.074636, -0.422970, -0.273933
-0.320363, 0.739096, -0.154368
-0.661973, -0.412949, 0.086562
-0.327218, 0.136044, 0.540549
-0.378948, 0.474828, 0.178343
-0.791507, -0.664783, 0.020894
0.093631, 0.242078, -0.214494
-0.600240, 0.055878, -0.390802
0.435628, -0.021336, 0.169163
0.025252, 0.179078, -0.112436
-0.052075, 0.027843, 0.398044
0.624617, 0.249194, 0.266057
-0.308808, 0.200018, 0.803984
-0.155469, -0.025580, 0.416389
-0.299169, 0.201347, -0.059436
-0.364668, 0.181156, -0.334625
-0.090186, 0.125703, -0.306227
0.227830, 0.162117, 0.262356
-0.784538, 0.063053, -0.118485
-0.274809, -0.327203, -0.212196
-0.481265, -0.032697, -0.499768
0.784680, -0.018334, 0.074876
0.009938, -0.019584, 0.447808
0.165559, 0.167065, 0.366559
0.367945, -0.087654, 0.103436
-0.214790, -0.167701, -0.323902
-0.552693, -0.419848, -0.541995
0.356882, 0.569065, -0.196797
0.147147, 0.174088, 0.199399
0.108017, -0.540865, 0.377724
0.397812, 0.485694, 0.212278
-0.740650, -0.206562, -0.137229
-0.283964, -0.643515, -0.200112
-0.036732, 0.694781, -0.170776
0.422779, -0.131054, -0.141957
0.322435, -0.013006, 0.373109
0.529368, 0.695540, 0.509980
0.066885, -0.412526, 0.549195
-0.211466, -0.205311, -0.095294
-0.597382, 0.340683, -0.616357
0.271859, -0.008889, -0.280755
-0.037368, -0.281642, -0.227664
-0.369588, -0.022440, -0.206594
0.297097, -0.011970, -0.584493
-0.620107, -0.725431, -0.436884
-0.291678, -0.287930, -0.202380
-0.115032, -0.208159, -0.356273
0.152054, -0.356034, -0.187575
0.825664, 0.196987, 0.041768
0.388466, -0.292074, 0.489644
-0.166991, -0.134864, 0.394507
-0.447048, 0.459950, 0.193623
-0.319581, 0.033018, 0.224732
0.899288, 0.324175, 0.610211
0.101477, 0.587647, 0.709449
-0.120958, 0.511231, 0.708678
-0.296847, -0.038273, 0.055887
-0.487063, 0.099360, -0.330755
-0.294300, 0.196605, -0.675718
-0.435198, -0.319378, -0.689511
0.107696, 0.209198, -0.292269
0.522313, -0.076926, -0.220066
0.814654, -0.320857, 0.445040
-0.161584, 0.006440, 0.231681
-0.048656, -0.075282, 0.506084
-0.235655, -0.229898, -0.054270
0.756551, 0.387376, 0.142784
0.223316, 0.390968, 0.262427
0.100432, 0.190641, 0.578215
-0.620222, 0.024988, 0.232131
0.010159, 0.810891, 0.258008
0.054325, 0.010428, 0.322361
-0.365058, 0.298808, 0.745211
0.060663, 0.440974, 0.229775
0.276946, 0.311643, 0.150850
0.231169, -0.141180, -0.365906
0.214241, 0.413488, 0.096168
0.458457, 0.405061, 0.204159
-0.290479, 0.652237, -0.565205
0.075250, -0.001514, -0.257612
0.006340, -0.301465, -0.224020
0.411655, 0.311015, -0.162846
0.323293, 0.363191, -0.186311
0.334958, -0.086101, 0.429416
-0.346521, -0.265907, 0.041161
0.847097, 0.337217, 0.198996
0.732773, 0.339411, 0.205326
-0.707147, -0.532468, 0.265845
-0.166725, -0.067978, -0.273720
-0.376491, 0.353026, -0.882161
0.249881, -0.270267, -0.292224
0.093158, -0.155748, 0.001736
0.705020, 0.363462, 0.614283
-0.392775, -0.276496, -0.042403
0.174646, -0.152543, 0.206407
0.498094, 0.344682, 0.183521
0.439319, -0.139910, 0.386855
-0.933158, -0.125992, -0.129363
0.666128, 0.956206, -0.107500
0.537001, -0.343503, 0.142259
0.388050, 0.242132, 0.777791
-0.311699, 0.795676, 0.618284
0.055788, 0.009691, 0.518386
0.040153, 0.046564, 0.203504
-0.134645, 0.393010, -0.061519
0.732561, 0.470086, 0.249015
-0.490052, 0.492486, 0.374288
0.474675, 0.267817, 0.673623
0.543152, 0.537663, 0.530565
0.218184, 0.192050, 0.419740
-0.391155, 0.340774, 0.458383
0.423193, 0.405482, 0.158726
0.116552, -0.151223, -0.198994
0.223474, 0.597330, -0.280417
-0.249012, -0.010366, -0.253550
-0.516772, -0.544754, -0.178535
0.652107, 0.708129, -0.024957
0.196300, 0.133219, 0.391418
0.342332, -0.891436, 0.327440
-0.464858, 0.194734, -0.258110
0.653422, 0.485436, -0.349134
0.822645, -0.234141, 0.297124
0.229571, 0.364680, 0.899043
-0.001612, 0.633328, 0.721584
0.408606, 0.211895, 0.585338
0.006898, 0.266337, 0.470628
0.192088, 0.004436, 0.110218
-0.242418, 0.203524, -0.408166
-0.480097, 0.291433, -0.870278
0.217666, -0.346551, -0.683396
0.189454, -0.170586, -0.402876
-0.094735, -0.146584, -0.264070
-0.419785, -0.697250, -0.441243
0.115344, -0.690873, -0.723665
0.822769, -0.055585, -0.309360
0.535161, -0.223689, 0.154492
0.093454, -0.575850, 0.271418
-0.187644, -0.076986, -0.303094
-0.357658, -0.357397, -0.723481
-0.419296, -0.812264, -0.794399
-0.223404, 0.218565, -0.338642
-0.268105, 0.162718, 0.138008
0.478633, -0.208788, 0.695477
0.503287, 0.129607, 0.725273
-0.598649, -0.186392, 0.319901
-0.331095, 0.230758, 0.272896
0.228894, 0.714214, 0.371949
0.425976, -0.151052, 0.336011
0.606276, 0.612822, 0.207611
-0.318876, 0.355827, -0.279625
-0.166333, -0.473915, -0.161178
-0.103266, 0.262973, -0.335621
-0.910128, -0.192281, -0.495546
-0.373676, -0.536121, -0.640262
0.062561, 0.111418, -0.488973
0.061232, -0.612433, -0.261964
0.234545, -0.264485, 0.035941
-0.028977, 0.263293, 0.210970
-0.244194, -0.626597, 0.129721
0.117137, -0.045335, 0.195682
-0.230526, 0.009695, -0.384234
0.347153, -0.224941, -0.128339
-0.713382, -0.141678, -0.588547
-0.313938, -0.022540, -0.215895
-0.030640, 0.166743, 0.001143
-0.598437, -0.190138, 0.346930
-0.316654, -0.543561, 0.033173
0.155520, 0.197897, -0.408606
0.234758, -0.255841, -0.359888
-0.051699, -0.547413, -0.422636
-0.238023, -0.190044, -0.585835
0.315322, 0.347481, -0.377017
0.771998, -0.265234, 0.281667
-0.272966, -0.214111, 0.862577
0.380769, 0.542968, 0.800529
-0.838365, -0.332217, 0.137610
-0.191891, -0.206424, -0.272415
0.483497, 0.749872, -0.212281
-0.630572, -0.314521, -0.190350
-0.834840, -0.220015, -0.374826
0.123576, 0.678527, -0.444257
0.115669, -0.484995, 0.026257
-0.586881, -0.801714, 0.039059
0.239812, 0.773636, 0.143465
-0.009331, -0.245119, -0.109104
0.394342, -0.716811, 0.147474
-0.027472, 0.540333, -0.120804
0.457405, 0.245716, 0.152085
-0.600988, -0.319633, 0.279882
-0.321832, 0.119473, 0.022895
0.510388, 0.041847, -0.201294
-0.537886, -0.239875, -0.505910
-0.323739, 0.090533, -0.009584
-0.158851, -0.067481, -0.167614
0.346273, -0.051765, 0.197314
-0.603675, 0.099881, -0.032676
-0.334149, -0.566205, -0.149181
0.014092, -0.279884, -0.437612
0.494361, 0.548990, -0.254838
0.580587, -0.238635, 0.347267
0.323497, -0.104822, 0.445830
0.054559, 0.597094, 0.541151
-0.184402, 0.148987, 0.443173
0.262911, -0.191221, 0.546642
-0.825693, 0.277622, -0.050925
-0.054195, 0.471472, -0.232567
-0.290479, 0.652237, -0.565205
0.075250, -0.001514, -0.257612
0.006340, -0.301465, -0.224020
0.411655, 0.311015, -0.162846
0.323293, 0.363191, -0.186311
0.334958, -0.086101, 0.429416
-0.346521, -0.265907, 0.041161
0.847097, 0.337217, 0.198996
0.732773, 0.339411, 0.205326
-0.707147, -0.532468, 0.265845
-0.166725, -0.067978, -0.273720
-0.376491, 0.353026, -0.882161
0.249881, -0.270267, -0.292224
0.093158, -0.155748, 0.001736
0.705020, 0.363462, 0.614283
-0.392775, -0.276496, -0.042403
0.174646, -0.152543, 0.206407
0.498094, 0.344682, 0.183521
0.439319, -0.139910, 0.386855
-0.933158, -0.125992, -0.129363
0.666128, 0.956206, -0.107500
0.537001, -0.343503, 0.142259
0.388050, 0.242132, 0.777791
-0.311699, 0.795676, 0.618284
0.055788, 0.009691, 0.518386
0.040153, 0.046564, 0.203504
-0.134645, 0.393010, -0.061519
0.732561, 0.470086, 0.249015
-0.490052, 0.492486, 0.374288
0.474675, 0.267817, 0.673623
0.543152, 0.537663, 0.530565
0.218184, 0.192050, 0.419740
-0.391155, 0.340774, 0.458383
0.423193, 0.405482, 0.158726
0.116552, -0.151223, -0.198994
0.223474, 0.597330, -0.280417
-0.249012, -0.010366, -0.253550
-0.516772, -0.544754, -0.178535
0.652107, 0.708129, -0.024957
0.196300, 0.133219, 0.391418
0.342332, -0.891436, 0.327440
-0.464858, 0.194734, -0.258110
0.653422, 0.485436, -0.349134
0.822645, -0.234141, 0.297124
0.229571, 0.364680, 0.899043
-0.001612, 0.633328, 0.721584
0.408606, 0.211895, 0.585338
0.006898, 0.266337, 0.470628
0.192088, 0.004436, 0.110218
-0.242418, 0.203524, -0.408166
-0.480097, 0.291433, -0.870278
0.217666, -0.346551, -0.683396
0.189454, -0.170586, -0.402876
-0.094735, -0.146584, -0.264070
-0.419785, -0.697250, -0.441243
0.115344, -0.690873, -0.723665
0.822769, -0.055585, -0.309360
0.535161, -0.223689, 0.154492
0.093454, -0.575850, 0.271418
-0.187644, -0.076986, -0.303094
-0.357658, -0.357397, -0.723481
-0.419296, -0.812264, -0.794399
-0.223404, 0.218565, -0.338642
-0.268105, 0.162718, 0.138008
0.478633, -0.208788, 0.695477
0.503287, 0.129607, 0.725273
-0.598649, -0.186392, 0.319901
-0.331095, 0.230758, 0.272896
0.228894, 0.714214, 0.371949
0.425976, -0.151052, 0.336011
0.606276, 0.612822, 0.207611
-0.318876, 0.355827, -0.279625
-0.166333, -0.473915, -0.161178
-0.103266, 0.262973, -0.335621
-0.910128, -0.192281, -0.495546
-0.373676, -0.536121, -0.640262
0.062561, 0.111418, -0.488973
0.061232, -0.612433, -0.261964
0.234545, -0.264485, 0.035941
-0.028977, 0.263293, 0.210970
-0.244194, -0.626597, 0.129721
0.117137, -0.045335, 0.195682
-0.230526, 0.009695, -0.384234
0.347153, -0.224941, -0.128339
-0.713382, -0.141678, -0.588547
-0.313938, -0.022540, -0.215895
-0.030640, 0.166743, 0.001143
-0.598437, -0.190138, 0.346930
-0.316654, -0.543561, 0.033173
0.155520, 0.197897, -0.408606
0.234758, -0.255841, -0.359888
-0.051699, -0.547413, -0.422636
-0.238023, -0.190044, -0.585835
0.315322, 0.347481, -0.377017
0.771998, -0.265234, 0.281667
-0.272966, -0.214111, 0.862577
0.380769, 0.542968, 0.800529
-0.838365, -0.332217, 0.137610
-0.191891, -0.206424, -0.272415
0.483497, 0.749872, -0.212281
-0.630572, -0.314521, -0.190350
-0.834840, -0.220015, -0.374826
0.123576, 0.678527, -0.444257
0.115669, -0.484995, 0.026257
-0.586881, -0.801714, 0.039059
0.239812, 0.773636, 0.143465
-0.009331, -0.245119, -0.109104
0.394342, -0.716811, 0.147474
-0.027472, 0.540333, -0.120804
0.457405, 0.245716, 0.152085
-0.600988, -0.319633, 0.279882
-0.321832, 0.119473, 0.022895
0.510388, 0.041847, -0.201294
-0.537886, -0.239875, -0.505910
-0.323739, 0.090533, -0.009584
-0.158851, -0.067481, -0.167614
0.346273, -0.051765, 0.197314
-0.603675, 0.099881, -0.032676
-0.334149, -0.566205, -0.149181
0.014092, -0.279884, -0.437612
0.494361, 0.548990, -0.254838
0.580587, -0.238635, 0.347267
0.323497, -0.104822, 0.445830
0.054559, 0.597094, 0.541151
-0.184402, 0.148987, 0.443173
0.262911, -0.191221, 0.546642
-0.825693, 0.277622, -0.050925
-0.054195, 0.471472, -0.232567
-0.104624, 0.141523, -0.096616
0.032146, -0.112062, 0.408458
-0.312789, -0.057269, -0.224020
-0.155574, 0.157732, -0.162846
-0.140647, -0.165389, -0.186311
-0.194720, -0.239808, 0.429416
-0.784735, -0.265907, 0.041161
-0.171652, 0.337217, 0.198996
-0.333775, 0.339411, 0.205326
-0.507615, -0.532468, 0.265845
-0.425951, -0.067978, -0.273720
0.029702, 0.353026, -0.882161
0.677920, -0.270267, -0.292224
0.250544, -0.155748, 0.001736
0.558342, 0.363462, 0.614283
-0.773109, -0.276496, -0.042403
0.264773, -0.152543, 0.206407
0.484826, 0.344682, 0.183521
0.386785, -0.139910, 0.386855
-0.775125, -0.125992, -0.129363
0.405102, 0.956206, -0.107500
0.767814, -0.343503, 0.142259
-0.255903, 0.242132, 0.777791
-0.387186, 0.795676, 0.618284
0.065642, 0.009691, 0.518386
0.592564, 0.046564, 0.203504
-0.134645, 0.393010, -0.061519
0.732561, 0.470086, 0.249015
-0.490052, 0.492486, 0.374288
0.474675, 0.267817, 0.673623
0.543152, 0.537663, 0.530565
0.218184, 0.192050, 0.419740
-0.391155, 0.340774, 0.458383
0.423193, 0.405482, 0.158726
0.116552, -0.151223, -0.198994
0.223474, 0.597330, -0.280417
-0.249012, -0.010366, -0.253550
-0.516772, -0.544754, -0.178535
0.652107, 0.708129, -0.024957
0.196300, 0.133219, 0.391418
0.342332, -0.891436, 0.327440
-0.464858, 0.194734, -0.258110
0.653422, 0.485436, -0.349134
0.822645, -0.234141, 0.297124
0.229571, 0.364680, 0.899043
-0.001612, 0.633328, 0.721584
0.408606, 0.211895, 0.585338
0.006898, 0.266337, 0.470628
0.192088, 0.004436, 0.110218
-0.242418, 0.203524, -0.408166
-0.480097, 0.291433, -0.870278
0.217666, -0.346551, -0.683396
0.189454, -0.170586, -0.402876
-0.094735, -0.146584, -0.264070
-0.419785, -0.697250, -0.441243
0.115344, -0.690873, -0.723665
0.822769, -0.055585, -0.309360
0.535161, -0.223689, 0.154492
0.093454, -0.575850, 0.271418
-0.187644, -0.076986, -0.303094
-0.357658, -0.357397, -0.723481
-0.419296, -0.812264, -0.794399
-0.223404, 0.218565, -0.338642
-0.268105, 0.162718, 0.138008
0.478633, -0.208788, 0.695477
0.503287, 0.129607, 0.725273
-0.598649, -0.186392, 0.319901
-0.331095, 0.230758, 0.272896
0.228894, 0.714214, 0.371949
0.425976, -0.151052, 0.336011
0.606276, 0.612822, 0.207611
-0.318876, 0.355827, -0.279625
-0.166333, -0.473915, -0.161178
-0.103266, 0.262973, -0.335621
-0.910128, -0.192281, -0.495546
-0.373676, -0.536121, -0.640262
0.062561, 0.111418, -0.488973
0.061232, -0.612433, -0.261964
0.234545, -0.264485, 0.035941
-0.028977, 0.263293, 0.210970
-0.244194, -0.626597, 0.129721
0.117137, -0.045335, 0.195682
-0.230526, 0.009695, -0.384234
0.347153, -0.224941, -0.128339
-0.713382, -0.141678, -0.588547
-0.313938, -0.022540, -0.215895
-0.030640, 0.166743, 0.001143
-0.598437, -0.190138, 0.346930
-0.316654, -0.543561, 0.033173
0.155520, 0.197897, -0.408606
0.234758, -0.255841, -0.359888
-0.051699, -0.547413, -0.422636
-0.238023, -0.190044, -0.585835
0.315322, 0.347481, -0.377017
0.771998, -0.265234, 0.281667
-0.272966, -0.214111, 0.862577
0.380769, 0.542968, 0.800529
-0.838365, -0.332217, 0.137610
-0.191891, -0.206424, -0.272415
0.483497, 0.749872, -0.212281
-0.630572, -0.314521, -0.190350
-0.834840, -0.220015, -0.374826
0.123576, 0.678527, -0.444257
0.115669, -0.484995, 0.026257
-0.586881, -0.801714, 0.039059
0.239812, 0.773636, 0.143465
-0.009331, -0.245119, -0.109104
0.394342, -0.716811, 0.147474
-0.027472, 0.540333, -0.120804
0.457405, 0.245716, 0.152085
-0.600988, -0.319633, 0.279882
-0.321832, 0.119473, 0.022895
0.510388, 0.041847, -0.201294
-0.537886, -0.239875, -0.505910
-0.323739, 0.090533, -0.009584
-0.158851, -0.067481, -0.167614
0.346273, -0.051765, 0.197314
-0.603675, 0.099881, -0.032676
-0.334149, -0.566205, -0.149181
0.014092, -0.279884, -0.437612
0.494361, 0.548990, -0.254838
0.580587, -0.238635, 0.347267
0.323497, -0.104822, 0.445830
0.054559, 0.597094, 0.541151
-0.184402, 0.148987, 0.443173
0.262911, -0.191221, 0.546642
-0.825693, 0.277622, -0.050925
-0.054195, 0.471472, -0.232567
-0.104624, 0.141523, -0.096616
0.061622, -0.082587, 0.437933
0.313040, 0.568561, 0.431285
-0.065184, 0.248121, 0.582848
0.106646, 0.111380, 0.777201
-0.825421, -0.244679, 0.136397
-0.458178, 0.151040, -0.015689
-0.714659, 0.070978, -0.648155
-0.745342, -0.077027, -0.422691
-0.476570, -0.084477, -0.657684
-0.030308, 0.031951, -0.258599
0.268231, -0.450712, -0.216944
0.511445, -0.079139, 0.175474
0.545252, -0.008403, 0.368499
0.028828, -0.368564, 0.183528
0.137769, -0.126879, -0.021636
0.059253, 0.241900, -0.363444
0.466049, -0.241848, -0.093411
0.219313, 0.441891, 0.288105
0.179005, 0.500381, 0.695368
-0.340880, -0.071828, 0.780326
0.367043, 0.415568, 0.577652
-0.880261, -0.081608, -0.069791
-0.268781, 0.049393, -0.303562
0.188277, 0.367821, -0.530150
0.075377, -0.331980, -0.540342
0.090509, -0.156758, -0.597682
0.051679, 0.213619, -0.322621
0.593865, -0.340590, 0.326404
-0.054691, -0.402823, 0.371449
0.503303, 0.249329, 0.358687
0.206760, 0.170426, 0.230870
0.245010, -0.370592, 0.275395
-0.540665, 0.015167, -0.221065
-0.195199, 0.266884, -0.645815
-0.883170, -0.526766, -0.891558
0.284606, 0.165899, -0.231603
-0.476653, -0.382201, -0.328123
-0.469929, -0.696969, -0.297108
-0.241945, -0.332843, -0.959345
-0.296223, -0.813129, -0.869004
0.578702, -0.306928, -0.264234
-0.107488, 0.096095, 0.166986
0.333813, -0.446542, 0.539752
0.764062, 0.260518, 0.471412
0.056013, -0.423209, 0.183126
-0.286721, -0.192469, -0.025907
-0.364011, 0.296300, -0.526556
-0.742659, -0.185760, -0.432041
-0.048157, -0.216357, -0.619662
-0.721232, -0.306802, -0.653776
-0.813864, -0.471561, -0.745804
-0.277941, -0.123218, -0.256011
0.102692, -0.383042, 0.202511
0.318407, -0.590597, 0.080988
-0.129876, -0.149246, -0.247212
0.130608, -0.290719, -0.579298
0.761546, -0.164854, 0.059996
-0.082366, 0.303618, 0.351268
-0.723144, -0.312542, 0.203009
-0.768802, -0.252032, -0.401941
-0.743210, -0.242926, -0.911556
-0.031013, -0.573090, -0.691759
-0.782932, -0.101185, -0.575257
-0.264910, 0.078044, -0.035943
-0.048796, -0.346892, 0.118717
0.234426, -0.121137, 0.587213
0.280557, 0.169963, 0.649433
-0.207912, -0.234570, 0.387298
-0.288297, -0.099542, -0.176105
0.759886, 0.679870, -0.267732
0.077163, -0.059954, 0.014358
-0.439939, 0.011201, 0.220008
-0.335640, 0.660536, 0.230080
-0.452173, -0.154236, 0.115844
-0.107327, -0.046116, 0.416280
-0.773189, 0.059044, -0.103657
0.077129, 0.095635, -0.021640
0.013525, -0.063632, -0.545242
0.770187, 0.165536, 0.071117
-0.360901, -0.315311, -0.307610
0.008042, 0.298056, 0.277243
-0.713637, -0.326378, -0.311092
0.206342, -0.592446, -0.291518
0.072026, -0.150071, -0.800897
-0.639644, -0.281753, -0.784294
0.062405, -0.500658, -0.333353
-0.233122, 0.244108, -0.014649
0.487109, -0.246965, 0.591871
-0.563007, -0.252119, 0.369895
-0.042273, -0.377049, -0.060587
-0.406940, -0.148951, -0.585696
0.621877, 0.076876, -0.485665
-0.287025, -0.417072, -0.413911
0.081700, 0.098383, -0.247988
-0.215140, 0.269651, 0.066732
0.081559, -0.335163, 0.507370
-0.212892, -0.328106, 0.440066
-0.526973, 0.150316, -0.094020
0.096060, -0.269283, -0.540532
0.268379, 0.047315, -0.263728
0.628600, 0.179568, -0.015112
-0.147462, 0.223233, 0.483279
-0.449019, -0.112119, 0.114345
-0.451631, -0.137422, 0.082825
0.435014, 0.141200, -0.051088
-0.709691, -0.157948, -0.004787
0.431070, 0.211600, 0.127139
0.257134, 0.601413, 0.222874
0.028264, -0.202837, 0.500617
-0.380281, 0.077336, 0.265949
-0.252493, 0.571092, 0.273805
-0.427719, -0.339205, -0.186608
-0.031241, -0.271875, -0.433075
0.181542, 0.253581, -0.854177
0.350662, -0.019907, -0.352211
