1.000000, 0.612061
1.000000, 0.556207
1.000000, 0.667806
1.000000, 0.552124
1.000000, 0.638161
2.000000, 0.612300
2.000000, 0.613573
2.000000, 0.542465
2.000000, 0.609493
2.000000, 0.563239
2.000000, 0.588566
2.000000, 0.575271
2.000000, 0.642977
2.000000, 0.624343
2.000000, 0.621047
2.000000, 0.622099
2.000000, 0.587486
2.000000, 0.638596
2.000000, 0.640411
2.000000, 0.536802
2.000000, 0.556125
2.000000, 0.584347
2.000000, 0.618436
2.000000, 0.629466
2.000000, 0.681088
3.000000, 0.651969
3.000000, 0.591187
3.000000, 0.660063
3.000000, 0.587564
3.000000, 0.571108
3.000000, 0.606956
3.000000, 0.541429
3.000000, 0.565095
3.000000, 0.663241
3.000000, 0.518658
3.000000, 0.611611
3.000000, 0.597990
3.000000, 0.597096
3.000000, 0.576904
3.000000, 0.602685
3.000000, 0.539430
3.000000, 0.621083
3.000000, 0.594978
3.000000, 0.605874
3.000000, 0.580153
4.000000, 0.624903
4.000000, 0.581499
4.000000, 0.584793
4.000000, 0.576810
4.000000, 0.679149
4.000000, 0.654489
4.000000, 0.619145
4.000000, 0.517999
4.000000, 0.635661
4.000000, 0.639024
4.000000, 0.588977
4.000000, 0.649857
4.000000, 0.630480
4.000000, 0.578664
4.000000, 0.610554
4.000000, 0.669294
4.000000, 0.609788
4.000000, 0.660512
4.000000, 0.612906
4.000000, 0.551929
5.000000, 0.636591
5.000000, 0.495869
5.000000, 0.575013
5.000000, 0.617040
5.000000, 0.588991
5.000000, 0.487259
5.000000, 0.600754
5.000000, 0.613759
5.000000, 0.577941
5.000000, 0.623156
5.000000, 0.616749
5.000000, 0.589938
5.000000, 0.614529
5.000000, 0.599380
5.000000, 0.563432
5.000000, 0.598696
5.000000, 0.513901
5.000000, 0.566697
5.000000, 0.596453
5.000000, 0.657432
6.000000, 0.572747
6.000000, 0.561048
6.000000, 0.605541
6.000000, 0.630361
6.000000, 0.631381
6.000000, 0.618990
6.000000, 0.608017
6.000000, 0.600658
6.000000, 0.551148
6.000000, 0.604933
6.000000, 0.581798
6.000000, 0.621942
6.000000, 0.566989
6.000000, 0.535803
6.000000, 0.613651
6.000000, 0.590181
6.000000, 0.549709
6.000000, 0.602587
6.000000, 0.601030
6.000000, 0.630674
7.000000, 0.546265
7.000000, 0.546196
7.000000, 0.687621
7.000000, 0.590564
7.000000, 0.558510
7.000000, 0.535944
7.000000, 0.590275
7.000000, 0.547710
7.000000, 0.536208
7.000000, 0.625562
7.000000, 0.621000
7.000000, 0.678255
7.000000, 0.561785
7.000000, 0.615593
7.000000, 0.591780
7.000000, 0.563603
7.000000, 0.578761
7.000000, 0.511127
7.000000, 0.596029
7.000000, 0.637815
8.000000, 0.577506
8.000000, 0.556173
8.000000, 0.602088
8.000000, 0.598351
8.000000, 0.596709
8.000000, 0.576360
8.000000, 0.542757
8.000000, 0.591082
8.000000, 0.604287
8.000000, 0.617805
8.000000, 0.619630
8.000000, 0.703741
8.000000, 0.609699
8.000000, 0.579086
8.000000, 0.543034
8.000000, 0.596921
