4.000000, 0.630585
4.000000, 0.584066
4.000000, 0.517588
4.000000, 0.574043
4.000000, 0.658215
4.000000, 0.558403
4.000000, 0.581672
4.000000, 0.630827
4.000000, 0.572943
4.000000, 0.574868
4.000000, 0.608442
4.000000, 0.620359
4.000000, 0.516308
4.000000, 0.548255
4.000000, 0.557378
4.000000, 0.623904
4.000000, 0.523548
4.000000, 0.594375
4.000000, 0.574808
4.000000, 0.564925
4.000000, 0.550117
4.000000, 0.632463
4.000000, 0.630167
4.000000, 0.593762
4.000000, 0.545093
4.000000, 0.617680
4.000000, 0.614737
4.000000, 0.552854
4.000000, 0.569370
4.000000, 0.616991
4.000000, 0.609153
4.000000, 0.519909
4.000000, 0.573684
4.000000, 0.538399
4.000000, 0.593544
4.000000, 0.575242
4.000000, 0.634223
4.000000, 0.601832
4.000000, 0.610048
4.000000, 0.601095
4.000000, 0.612772
4.000000, 0.615907
4.000000, 0.591383
4.000000, 0.579459
4.000000, 0.609122
4.000000, 0.582838
4.000000, 0.673088
4.000000, 0.626410
4.000000, 0.592661
4.000000, 0.564319
4.000000, 0.680332
4.000000, 0.616468
4.000000, 0.611276
4.000000, 0.602368
4.000000, 0.557012
4.000000, 0.561391
4.000000, 0.633684
4.000000, 0.587681
4.000000, 0.658359
4.000000, 0.596986
4.000000, 0.542532
4.000000, 0.555258
4.000000, 0.636267
4.000000, 0.595116
4.000000, 0.611256
4.000000, 0.663533
4.000000, 0.650263
4.000000, 0.667638
4.000000, 0.552286
4.000000, 0.621511
4.000000, 0.617199
4.000000, 0.571317
4.000000, 0.591933
4.000000, 0.581487
4.000000, 0.560071
4.000000, 0.617081
4.000000, 0.599062
4.000000, 0.588533
4.000000, 0.552989
4.000000, 0.592637
4.000000, 0.628827
4.000000, 0.553529
4.000000, 0.605059
4.000000, 0.575755
4.000000, 0.577394
4.000000, 0.588333
5.000000, 0.576526
5.000000, 0.636687
5.000000, 0.530811
5.000000, 0.585741
5.000000, 0.569237
5.000000, 0.529214
5.000000, 0.653326
5.000000, 0.629275
5.000000, 0.609291
5.000000, 0.591381
5.000000, 0.656174
5.000000, 0.600999
5.000000, 0.604115
5.000000, 0.616869
5.000000, 0.569203
5.000000, 0.622023
5.000000, 0.580923
5.000000, 0.613512
5.000000, 0.667972
5.000000, 0.667767
5.000000, 0.577649
5.000000, 0.537511
5.000000, 0.587597
5.000000, 0.594640
5.000000, 0.592140
5.000000, 0.565222
5.000000, 0.601519
5.000000, 0.590844
5.000000, 0.647170
5.000000, 0.587154
5.000000, 0.583436
5.000000, 0.613792
5.000000, 0.633525
5.000000, 0.600444
5.000000, 0.544906
5.000000, 0.577090
5.000000, 0.595982
5.000000, 0.600894
5.000000, 0.617898
5.000000, 0.575861
5.000000, 0.611442
5.000000, 0.639679
5.000000, 0.590359
5.000000, 0.586641
5.000000, 0.589147
5.000000, 0.570761
5.000000, 0.560385
5.000000, 0.618827
5.000000, 0.579662
5.000000, 0.652514
5.000000, 0.667431
5.000000, 0.529070
5.000000, 0.616346
5.000000, 0.604334
5.000000, 0.564606
5.000000, 0.593302
5.000000, 0.584366
5.000000, 0.612957
5.000000, 0.574176
5.000000, 0.610966
5.000000, 0.564847
5.000000, 0.634122
5.000000, 0.648456
5.000000, 0.595461
5.000000, 0.592960
5.000000, 0.652027
5.000000, 0.589048
5.000000, 0.581206
5.000000, 0.621249
5.000000, 0.573056
5.000000, 0.537951
5.000000, 0.524003
5.000000, 0.606502
5.000000, 0.575461
5.000000, 0.563838
5.000000, 0.517898
5.000000, 0.592566
5.000000, 0.616193
5.000000, 0.624361
5.000000, 0.596923
