0.287525, 0.999015, -0.162586, -0.846397, -0.959875, 0.392325, 0.987873, 0.287525
0.543111, -0.967122, 0.871578, 0.780654, -0.287607, -0.459823, -0.700430, 0.543111
0.999996, 0.020936, 0.878043, 0.999636, 0.850932, -0.033056, 0.998687, 0.999996
0.585240, 0.955149, 0.987645, 0.996335, 0.999903, 0.991645, 0.714878, 0.585240
0.540796, -0.570476, -0.419615, 0.580218, 0.994984, -0.589865, 0.618312, 0.540796
-0.958375, 0.994197, -0.988527, 0.279595, 0.915068, -0.781001, 0.961824, -0.958375
-0.574685, -0.756535, -0.467737, -0.296350, -0.114763, 0.253457, 0.937007, -0.574685
-0.494093, -0.826801, -0.570044, -0.410429, -0.237011, 0.127199, 0.978413, -0.494093
-0.999755, 0.522690, 0.659287, -0.215425, -0.914434, -0.115507, 0.897665, -0.999755
0.617040, -0.380486, 0.981343, 0.294321, -0.703153, -0.205719, -0.067420, 0.617040
-0.277483, 0.442901, -0.150057, 0.999985, -0.160996, 0.452802, -0.288104, -0.277483
0.995561, 0.102418, 0.525062, -0.637956, -0.933905, 0.958317, -0.092771, 0.995561
-0.023036, 0.515344, 0.618469, 0.666541, 0.711988, 0.794211, 0.996074, -0.023036
0.545728, 0.970278, 0.250420, -0.504570, -0.966408, -0.265389, 0.462218, 0.545728
-0.685501, 0.115139, 0.879486, 0.097742, -0.770082, -0.306194, 0.814057, -0.685501
0.568125, -0.582861, 0.827089, 0.406788, -0.971097, 0.993881, -0.991730, 0.568125
0.904657, -0.761680, -0.422759, 0.465512, 0.986273, -0.102328, -0.863713, 0.904657
0.261862, -0.891877, 0.869814, 0.511921, -0.847839, 0.822188, 0.724231, 0.261862
-0.470126, -0.366600, -0.953700, -0.990213, -0.833423, -0.095175, -0.695752, -0.470126
0.982286, -0.999543, 0.565974, 0.994681, 0.385052, -0.984536, 0.923054, 0.982286
0.454921, -0.819267, -0.957534, -0.991144, -0.999660, -0.941317, 0.204454, 0.454921
0.798426, 0.887607, -0.263243, -0.811346, -0.998448, -0.155929, -0.318375, 0.798426
-0.564021, -0.946324, 0.986623, 0.397316, -0.793986, 0.411826, -0.216242, -0.564021
0.218145, -0.999443, 0.260444, 0.918795, 0.879617, -0.663769, -0.557741, 0.218145
-0.751841, -0.950470, 0.362635, 0.926493, 0.909766, -0.464543, -0.998665, -0.751841
0.822199, 0.094041, 0.658274, -0.432568, -0.999102, 0.717681, -0.958497, 0.822199
0.542118, 0.857354, -0.649834, -0.999980, -0.640139, 0.863815, 0.531413, 0.542118
0.000000, -0.723051, -0.993418, -0.850420, -0.545985, 0.295346, -0.894820, 0.000000
0.226311, 0.983545, 0.997098, 0.979003, 0.944616, 0.829695, -0.181276, 0.226311
-0.898373, 0.585347, -0.978344, -0.157896, 0.865015, -0.303330, 0.990545, -0.898373
0.183522, 0.993374, 0.335614, -0.213439, -0.697886, -0.950794, -0.576758, 0.183522
0.155917, 0.476407, 0.973369, 0.981877, 0.818131, 0.114966, 0.512332, 0.155917
0.948807, 0.492269, -0.927246, -0.892447, -0.248252, 0.992810, 0.308219, 0.948807
-0.981242, 0.880567, 0.224507, -0.198065, -0.585264, -0.995494, 0.829401, -0.981242
0.629422, -0.788522, 0.573920, -0.895759, -0.305101, 0.012928, -0.238202, 0.629422
0.967797, 0.835245, 0.719250, 0.651593, 0.578300, 0.417586, -0.394846, 0.967797
-0.799685, 0.783685, 0.152677, -0.778232, -0.933705, 0.772720, -0.755832, -0.799685
-0.989272, 0.865727, 0.999696, 0.955513, 0.839653, 0.432982, -0.899491, -0.989272
-0.857526, -0.904745, 0.953061, -0.240819, -0.984056, 0.998924, 0.517584, -0.857526
0.970127, -0.435167, -0.711966, 0.157722, 0.895280, 0.133063, -0.846291, 0.970127
-0.107393, -0.253467, -0.652553, 0.368643, 0.994519, -0.478402, 0.759601, -0.107393
0.980116, 0.951455, -0.713077, -0.845413, 0.326917, 0.130639, 0.600107, 0.980116
-0.999931, 0.010922, 0.356848, 0.515926, 0.658848, 0.878759, 0.457195, -0.999931
0.639036, -0.981065, -0.425764, 0.028793, 0.477144, 0.990587, -0.593699, 0.639036
0.911457, 0.930257, -0.188721, -0.772762, -0.999984, -0.179147, -0.226439, 0.911457
-0.389927, 0.034598, 0.606116, 0.819089, 0.954647, 0.951032, -0.998663, -0.389927
-0.909618, 0.033484, -0.134433, -0.982478, 0.237790, -0.334844, -0.694290, -0.909618
0.977046, -0.156172, -0.554914, -0.720306, -0.852226, -0.992913, 0.249693, 0.977046
0.359348, -0.159642, -0.803853, 0.091122, 0.898454, -0.022160, -0.184024, 0.359348
0.996978, 0.777006, -0.394694, -0.986377, -0.075165, 0.530674, 0.917812, 0.996978
0.498526, -0.728476, 0.994248, 0.213243, -0.859200, 0.376768, -0.814392, 0.498526
0.059653, 0.468172, 0.425333, -0.620615, -0.978533, 0.752483, -0.985234, 0.059653
0.052331, 0.469238, -0.804883, 0.401738, 0.981719, -0.967525, -0.770216, 0.052331
-0.296541, 0.998674, 0.608231, 0.168214, -0.310573, -0.959228, 0.596474, -0.296541
0.991256, -0.991768, 0.889206, -0.605725, -0.677695, 0.387417, -0.391044, 0.991256
0.428148, 0.778681, -0.140607, -0.972924, -0.570852, 0.977661, -0.024017, 0.428148
0.601466, 0.687827, 0.705853, 0.714710, 0.723454, 0.740577, 0.811716, 0.601466
0.562080, 0.099782, 0.092790, 0.981746, -0.285762, 0.464156, 0.212540, 0.562080
0.095672, -0.767677, 0.644729, -0.818840, -0.498736, 0.340644, -0.903124, 0.095672
0.717396, 0.488281, -0.961498, -0.811577, -0.044485, 0.982525, -0.433023, 0.717396
-0.336889, 0.999161, 0.522922, 0.059875, -0.417283, -0.987100, 0.447023, -0.336889
-0.977490, -0.286235, -0.381622, 0.744507, 0.877413, -0.983575, 0.103585, -0.977490
0.473128, -0.967994, 0.559142, 0.999778, 0.593573, -0.956559, 0.435583, 0.473128
-0.256290, 0.699640, 0.190429, -0.100230, -0.382404, -0.828090, 0.443931, -0.256290
-0.752443, 0.535462, -0.493339, -0.870915, -0.999624, -0.446104, -0.952810, -0.752443
0.933862, -0.704040, 0.765661, 0.606214, -0.823157, 0.871349, 0.097343, 0.933862
0.992835, -0.812907, 0.905301, 0.338412, -0.968478, 0.997636, -0.689333, 0.992835
-0.944377, -0.959716, 0.098382, 0.711505, 0.996299, 0.268972, 0.317053, -0.944377
-0.822790, -0.804961, 0.670931, 0.999999, 0.669138, -0.806396, -0.821415, -0.822790
0.719764, -0.042815, -0.998447, -0.661089, 0.070473, 0.996522, 0.598050, 0.719764
0.994398, 0.991261, -0.986425, -0.306860, 0.896575, -0.727528, -0.868866, 0.994398
0.982967, 0.339032, 0.998186, 0.866429, 0.448397, -0.643984, 0.333849, 0.982967
0.187385, 0.554893, -0.401451, 0.948115, 0.231855, -0.058816, 0.741689, 0.187385
0.585662, 0.969986, -0.904565, -0.510741, 0.807034, -0.677455, -0.991944, 0.585662
0.638835, 0.415112, 0.360886, 0.333260, 0.305345, 0.248812, -0.013464, 0.638835
-0.893842, 0.880396, 0.980604, 0.855963, 0.629808, -0.010073, -0.019068, -0.893842
-0.969489, -0.899199, 0.419941, 0.935605, 0.914809, -0.385989, -0.889750, -0.969489
-0.747502, -0.486435, -0.237342, 0.818492, 0.832941, -0.987028, 0.370668, -0.747502
-0.333195, -0.605003, 0.360200, 0.973771, -0.090489, -0.189535, 0.119107, -0.333195
-0.127931, 0.328401, 0.965785, 0.529734, -0.190698, -0.992855, -0.835091, -0.127931
-0.331084, -0.979320, 0.947591, 0.374737, -0.903454, 0.844862, 0.893755, -0.331084
-0.864714, 0.040373, 0.277692, 0.391295, 0.499210, 0.691594, 0.961644, -0.864714
-0.975198, 0.368409, 0.833508, 0.094789, -0.714264, -0.537231, 0.915909, -0.975198
0.911830, 0.691259, -0.744666, 0.639764, 0.791449, -0.836023, 0.238331, 0.911830
0.526843, -0.735180, -0.999913, -0.923884, -0.716396, -0.040552, -0.228456, 0.526843
-0.624420, 0.387501, 0.652988, -0.301023, -0.969470, 0.211990, 0.062811, -0.624420
-0.811704, 0.163780, -0.861763, 0.096173, 0.942948, -0.349619, 0.908511, -0.811704
-0.734319, -0.168909, 0.042931, -0.999749, 0.087644, -0.212908, -0.703162, -0.734319
-0.837174, -0.877553, 0.991244, 0.049724, -0.973232, 0.825589, 0.778719, -0.837174
0.555568, 0.598508, -0.537399, 0.863682, 0.469906, -0.403095, 0.997205, 0.555568
0.695631, -0.870262, 0.896127, 0.417145, -0.920761, 0.940887, 0.091162, 0.695631
0.835231, 0.034642, 0.819071, 0.989086, 0.950721, 0.324433, 0.638689, 0.835231
0.644958, 0.697711, 0.974460, 0.738702, 0.312650, -0.649641, 0.819944, 0.644958
-0.520487, 0.766024, 0.529329, -0.294363, -0.914951, -0.271600, 0.910713, -0.520487
0.694218, 0.274617, -0.496632, 0.802846, 0.687305, -0.841090, -0.488299, 0.694218
0.942116, 0.825186, -0.533693, -0.935608, 0.158009, 0.246333, 0.485776, 0.942116
-0.628300, -0.420194, 0.028894, 0.985271, 0.364022, -0.701377, -0.853693, -0.628300
0.309016, -0.815498, 0.047575, 0.919471, 0.755042, -0.981830, 0.901100, 0.309016
-0.519592, -0.538552, 0.732524, 0.998619, 0.799919, -0.447159, -0.427063, -0.519592
-0.272957, -0.731273, 0.557009, 0.887998, -0.356825, 0.135062, 0.628157, -0.272957
-0.214314, -0.727737, 0.641426, -0.805029, -0.542830, 0.439590, -0.996417, -0.214314
-0.999366, 0.448177, -0.453700, -0.807139, -0.986725, -0.716157, -0.268837, -0.999366
-0.707106, -0.301660, -0.999689, -0.783584, -0.252228, 0.859521, 0.527264, -0.707106
0.239553, 0.277120, 0.993469, 0.684149, 0.050397, -0.976575, -0.984203, 0.239553
-0.318339, -0.880682, -0.869983, -0.522690, -0.044815, 0.821647, -0.700445, -0.318339
0.186609, -0.266190, 0.398848, 0.682016, 0.886985, 0.980130, -0.993052, 0.186609
0.764639, -0.779217, -0.959504, -0.996005, -0.994310, -0.878275, 0.637813, 0.764639
-0.562086, 0.984427, -0.499597, -0.996041, -0.338288, 0.937733, -0.406727, -0.562086
0.384491, -0.972516, 0.931015, -0.430358, -0.869717, 0.793177, -0.959278, 0.384491
-0.975108, 0.663207, -0.997944, -0.494900, 0.564228, 0.305386, 0.306742, -0.975108
0.205601, -0.894632, 0.819183, -0.633905, -0.723179, 0.613727, -0.999955, 0.205601
-0.996134, -0.065771, 0.101052, -0.993156, -0.132518, 0.167522, -0.948568, -0.996134
0.142849, 0.983037, 0.083337, -0.684181, -0.999808, 0.120324, 0.978618, 0.142849
0.856713, 0.705519, -0.369429, -0.984261, -0.023084, 0.414913, 0.623756, 0.856713
0.041229, -0.740850, -0.657163, 0.078936, 0.767578, 0.625934, -0.197938, 0.041229
-0.798423, -0.274124, 0.999758, 0.627593, -0.233698, -0.881597, 0.757847, -0.798423
-0.468623, -0.330674, 0.887627, 0.972088, 0.579835, -0.724741, -0.819982, -0.468623
0.187381, 0.584980, -0.624059, -0.969720, -0.919708, 0.131046, -0.300218, 0.187381
-0.986665, 0.063232, -0.803493, -0.990375, -0.935918, -0.212802, -0.904238, -0.986665
-0.958221, -0.815735, 0.599709, 0.991803, 0.782941, -0.642513, -0.999427, -0.958221
0.813834, 0.996827, -0.952388, -0.410615, 0.859520, -0.720259, -0.974523, 0.813834
0.989386, 0.997295, 0.117309, -0.542221, -0.953222, -0.477853, -0.540043, 0.989386
0.784511, -0.117096, 0.836648, -0.143650, -0.957849, 0.394628, -0.928440, 0.784511
0.627690, -0.855867, -0.395686, -0.096089, 0.212699, 0.741124, -0.467182, 0.627690
-0.999371, -0.410399, 0.488346, -0.851478, -0.559567, 0.629699, -0.481372, -0.999371
-0.445564, 0.217067, 0.181825, 0.926491, -0.555334, 0.836254, -0.943623, -0.445564
0.808092, 0.355750, 0.114417, -0.938596, -0.556260, 0.876365, 0.997214, 0.808092
-0.933577, 0.118983, 0.971769, 0.467737, -0.351457, -0.887897, 0.228739, -0.933577
-0.998992, 0.268758, -0.863226, 0.145328, 0.971926, -0.534369, 0.969709, -0.998992
0.599799, -0.789115, 0.140988, 0.619023, 0.929678, 0.781606, 0.637884, 0.599799
0.477964, 0.910016, 0.959886, 0.977512, 0.990110, 0.999997, 0.797591, 0.477964
-0.960587, 0.950052, -0.750014, -0.946268, -0.188359, 0.942354, -0.929810, -0.960587
0.913017, -0.999739, 0.960420, -0.402310, -0.854734, 0.692970, -0.917979, 0.913017
-0.279743, -0.927133, -0.728012, -0.588791, -0.429290, -0.072374, 0.999604, -0.279743
-0.190853, -0.963062, -0.802408, -0.679943, -0.534612, -0.195940, 0.993210, -0.190853
0.108182, -0.894392, 0.692295, 0.991451, 0.482026, -0.979659, 0.361687, 0.108182
0.538925, -0.747184, -0.142717, 0.804832, 0.903400, -0.855719, 0.963983, 0.538925
0.192539, -0.362928, 0.063160, -0.995679, 0.246555, -0.528922, 0.370614, 0.192539
-0.662780, -0.863982, 0.378111, 0.998106, 0.261563, -0.795619, -0.749719, -0.662780
-0.133640, 0.417240, 0.527613, 0.579859, 0.629820, 0.722011, 0.980137, -0.133640
-0.721310, -0.056544, 0.997871, 0.753958, 0.072021, -0.996741, -0.784851, -0.721310
0.826197, -0.999142, 0.332729, 0.967734, 0.750386, -0.892460, 0.446521, 0.826197
-0.607729, 0.621940, -0.853612, -0.361582, 0.981617, -0.987283, 0.984258, -0.607729
0.373475, 0.690632, -0.880464, -0.910318, -0.221515, 0.998986, -0.453528, 0.373475
0.136226, 0.997708, -0.993471, -0.135400, 0.987654, -0.979274, -0.397065, 0.136226
-0.957244, 0.400933, -0.459488, -0.797373, -0.979594, -0.772778, 0.018420, -0.957244
-0.491817, 0.291135, -0.962169, -0.220652, 0.751187, 0.149025, 0.069124, -0.491817
0.684548, -0.627575, -0.839642, -0.915162, -0.967511, -0.998042, -0.075722, 0.684548
0.849068, 0.749136, 0.805380, 0.253452, -0.411247, -0.977711, -0.999028, 0.849068
-0.196125, 0.430472, -0.806315, 0.378367, 0.989770, -0.939480, -0.546927, -0.196125
0.970509, -0.009826, -0.971354, -0.416260, 0.454839, 0.763360, -0.816652, 0.970509
0.555137, -0.432687, -0.876382, -0.251659, 0.530758, 0.817040, -0.079639, 0.555137
0.114280, -0.922294, 0.353463, 0.999047, 0.433729, -0.952497, 0.200518, 0.114280
-0.822193, 0.542389, 0.738499, -0.038930, -0.788709, -0.475396, 0.863978, -0.822193
0.010211, -0.139033, -0.761779, -0.942415, -0.999742, -0.732187, 0.638274, 0.010211
0.000000, -0.723051, -0.993418, -0.850420, -0.545985, 0.295346, -0.894820, 0.000000
0.226311, 0.983545, 0.997098, 0.979003, 0.944616, 0.829695, -0.181276, 0.226311
-0.898373, 0.585347, -0.978344, -0.157896, 0.865015, -0.303330, 0.990545, -0.898373
0.183522, 0.993374, 0.335614, -0.213439, -0.697886, -0.950794, -0.576758, 0.183522
0.155917, 0.476407, 0.973369, 0.981877, 0.818131, 0.114966, 0.512332, 0.155917
0.948807, 0.492269, -0.927246, -0.892447, -0.248252, 0.992810, 0.308219, 0.948807
-0.981242, 0.880567, 0.224507, -0.198065, -0.585264, -0.995494, 0.829401, -0.981242
0.629422, -0.788522, 0.573920, -0.895759, -0.305101, 0.012928, -0.238202, 0.629422
0.967797, 0.835245, 0.719250, 0.651593, 0.578300, 0.417586, -0.394846, 0.967797
-0.799685, 0.783685, 0.152677, -0.778232, -0.933705, 0.772720, -0.755832, -0.799685
-0.989272, 0.865727, 0.999696, 0.955513, 0.839653, 0.432982, -0.899491, -0.989272
-0.857526, -0.904745, 0.953061, -0.240819, -0.984056, 0.998924, 0.517584, -0.857526
0.970127, -0.435167, -0.711966, 0.157722, 0.895280, 0.133063, -0.846291, 0.970127
-0.107393, -0.253467, -0.652553, 0.368643, 0.994519, -0.478402, 0.759601, -0.107393
0.980116, 0.951455, -0.713077, -0.845413, 0.326917, 0.130639, 0.600107, 0.980116
-0.999931, 0.010922, 0.356848, 0.515926, 0.658848, 0.878759, 0.457195, -0.999931
0.639036, -0.981065, -0.425764, 0.028793, 0.477144, 0.990587, -0.593699, 0.639036
0.911457, 0.930257, -0.188721, -0.772762, -0.999984, -0.179147, -0.226439, 0.911457
-0.389927, 0.034598, 0.606116, 0.819089, 0.954647, 0.951032, -0.998663, -0.389927
-0.909618, 0.033484, -0.134433, -0.982478, 0.237790, -0.334844, -0.694290, -0.909618
0.977046, -0.156172, -0.554914, -0.720306, -0.852226, -0.992913, 0.249693, 0.977046
0.359348, -0.159642, -0.803853, 0.091122, 0.898454, -0.022160, -0.184024, 0.359348
0.996978, 0.777006, -0.394694, -0.986377, -0.075165, 0.530674, 0.917812, 0.996978
0.498526, -0.728476, 0.994248, 0.213243, -0.859200, 0.376768, -0.814392, 0.498526
0.059653, 0.468172, 0.425333, -0.620615, -0.978533, 0.752483, -0.985234, 0.059653
0.052331, 0.469238, -0.804883, 0.401738, 0.981719, -0.967525, -0.770216, 0.052331
-0.296541, 0.998674, 0.608231, 0.168214, -0.310573, -0.959228, 0.596474, -0.296541
0.991256, -0.991768, 0.889206, -0.605725, -0.677695, 0.387417, -0.391044, 0.991256
0.428148, 0.778681, -0.140607, -0.972924, -0.570852, 0.977661, -0.024017, 0.428148
0.601466, 0.687827, 0.705853, 0.714710, 0.723454, 0.740577, 0.811716, 0.601466
0.562080, 0.099782, 0.092790, 0.981746, -0.285762, 0.464156, 0.212540, 0.562080
0.095672, -0.767677, 0.644729, -0.818840, -0.498736, 0.340644, -0.903124, 0.095672
0.717396, 0.488281, -0.961498, -0.811577, -0.044485, 0.982525, -0.433023, 0.717396
-0.336889, 0.999161, 0.522922, 0.059875, -0.417283, -0.987100, 0.447023, -0.336889
-0.977490, -0.286235, -0.381622, 0.744507, 0.877413, -0.983575, 0.103585, -0.977490
0.473128, -0.967994, 0.559142, 0.999778, 0.593573, -0.956559, 0.435583, 0.473128
-0.256290, 0.699640, 0.190429, -0.100230, -0.382404, -0.828090, 0.443931, -0.256290
-0.752443, 0.535462, -0.493339, -0.870915, -0.999624, -0.446104, -0.952810, -0.752443
0.933862, -0.704040, 0.765661, 0.606214, -0.823157, 0.871349, 0.097343, 0.933862
0.992835, -0.812907, 0.905301, 0.338412, -0.968478, 0.997636, -0.689333, 0.992835
-0.944377, -0.959716, 0.098382, 0.711505, 0.996299, 0.268972, 0.317053, -0.944377
-0.822790, -0.804961, 0.670931, 0.999999, 0.669138, -0.806396, -0.821415, -0.822790
0.719764, -0.042815, -0.998447, -0.661089, 0.070473, 0.996522, 0.598050, 0.719764
0.994398, 0.991261, -0.986425, -0.306860, 0.896575, -0.727528, -0.868866, 0.994398
0.982967, 0.339032, 0.998186, 0.866429, 0.448397, -0.643984, 0.333849, 0.982967
0.187385, 0.554893, -0.401451, 0.948115, 0.231855, -0.058816, 0.741689, 0.187385
0.585662, 0.969986, -0.904565, -0.510741, 0.807034, -0.677455, -0.991944, 0.585662
0.638835, 0.415112, 0.360886, 0.333260, 0.305345, 0.248812, -0.013464, 0.638835
-0.893842, 0.880396, 0.980604, 0.855963, 0.629808, -0.010073, -0.019068, -0.893842
-0.969489, -0.899199, 0.419941, 0.935605, 0.914809, -0.385989, -0.889750, -0.969489
-0.747502, -0.486435, -0.237342, 0.818492, 0.832941, -0.987028, 0.370668, -0.747502
-0.333195, -0.605003, 0.360200, 0.973771, -0.090489, -0.189535, 0.119107, -0.333195
-0.127931, 0.328401, 0.965785, 0.529734, -0.190698, -0.992855, -0.835091, -0.127931
-0.331084, -0.979320, 0.947591, 0.374737, -0.903454, 0.844862, 0.893755, -0.331084
-0.864714, 0.040373, 0.277692, 0.391295, 0.499210, 0.691594, 0.961644, -0.864714
-0.975198, 0.368409, 0.833508, 0.094789, -0.714264, -0.537231, 0.915909, -0.975198
0.911830, 0.691259, -0.744666, 0.639764, 0.791449, -0.836023, 0.238331, 0.911830
0.526843, -0.735180, -0.999913, -0.923884, -0.716396, -0.040552, -0.228456, 0.526843
-0.624420, 0.387501, 0.652988, -0.301023, -0.969470, 0.211990, 0.062811, -0.624420
-0.811704, 0.163780, -0.861763, 0.096173, 0.942948, -0.349619, 0.908511, -0.811704
-0.734319, -0.168909, 0.042931, -0.999749, 0.087644, -0.212908, -0.703162, -0.734319
-0.837174, -0.877553, 0.991244, 0.049724, -0.973232, 0.825589, 0.778719, -0.837174
0.555568, 0.598508, -0.537399, 0.863682, 0.469906, -0.403095, 0.997205, 0.555568
0.695631, -0.870262, 0.896127, 0.417145, -0.920761, 0.940887, 0.091162, 0.695631
0.835231, 0.034642, 0.819071, 0.989086, 0.950721, 0.324433, 0.638689, 0.835231
0.644958, 0.697711, 0.974460, 0.738702, 0.312650, -0.649641, 0.819944, 0.644958
-0.520487, 0.766024, 0.529329, -0.294363, -0.914951, -0.271600, 0.910713, -0.520487
0.694218, 0.274617, -0.496632, 0.802846, 0.687305, -0.841090, -0.488299, 0.694218
0.942116, 0.825186, -0.533693, -0.935608, 0.158009, 0.246333, 0.485776, 0.942116
-0.628300, -0.420194, 0.028894, 0.985271, 0.364022, -0.701377, -0.853693, -0.628300
0.309016, -0.815498, 0.047575, 0.919471, 0.755042, -0.981830, 0.901100, 0.309016
-0.519592, -0.538552, 0.732524, 0.998619, 0.799919, -0.447159, -0.427063, -0.519592
-0.272957, -0.731273, 0.557009, 0.887998, -0.356825, 0.135062, 0.628157, -0.272957
-0.214314, -0.727737, 0.641426, -0.805029, -0.542830, 0.439590, -0.996417, -0.214314
-0.999366, 0.448177, -0.453700, -0.807139, -0.986725, -0.716157, -0.268837, -0.999366
-0.707106, -0.301660, -0.999689, -0.783584, -0.252228, 0.859521, 0.527264, -0.707106
0.239553, 0.277120, 0.993469, 0.684149, 0.050397, -0.976575, -0.984203, 0.239553
-0.318339, -0.880682, -0.869983, -0.522690, -0.044815, 0.821647, -0.700445, -0.318339
0.186609, -0.266190, 0.398848, 0.682016, 0.886985, 0.980130, -0.993052, 0.186609
0.764639, -0.779217, -0.959504, -0.996005, -0.994310, -0.878275, 0.637813, 0.764639
-0.562086, 0.984427, -0.499597, -0.996041, -0.338288, 0.937733, -0.406727, -0.562086
0.384491, -0.972516, 0.931015, -0.430358, -0.869717, 0.793177, -0.959278, 0.384491
-0.975108, 0.663207, -0.997944, -0.494900, 0.564228, 0.305386, 0.306742, -0.975108
0.205601, -0.894632, 0.819183, -0.633905, -0.723179, 0.613727, -0.999955, 0.205601
-0.996134, -0.065771, 0.101052, -0.993156, -0.132518, 0.167522, -0.948568, -0.996134
0.142849, 0.983037, 0.083337, -0.684181, -0.999808, 0.120324, 0.978618, 0.142849
0.856713, 0.705519, -0.369429, -0.984261, -0.023084, 0.414913, 0.623756, 0.856713
0.041229, -0.740850, -0.657163, 0.078936, 0.767578, 0.625934, -0.197938, 0.041229
-0.798423, -0.274124, 0.999758, 0.627593, -0.233698, -0.881597, 0.757847, -0.798423
-0.468623, -0.330674, 0.887627, 0.972088, 0.579835, -0.724741, -0.819982, -0.468623
0.187381, 0.584980, -0.624059, -0.969720, -0.919708, 0.131046, -0.300218, 0.187381
-0.986665, 0.063232, -0.803493, -0.990375, -0.935918, -0.212802, -0.904238, -0.986665
-0.958221, -0.815735, 0.599709, 0.991803, 0.782941, -0.642513, -0.999427, -0.958221
0.813834, 0.996827, -0.952388, -0.410615, 0.859520, -0.720259, -0.974523, 0.813834
0.989386, 0.997295, 0.117309, -0.542221, -0.953222, -0.477853, -0.540043, 0.989386
0.784511, -0.117096, 0.836648, -0.143650, -0.957849, 0.394628, -0.928440, 0.784511
0.627690, -0.855867, -0.395686, -0.096089, 0.212699, 0.741124, -0.467182, 0.627690
-0.999371, -0.410399, 0.488346, -0.851478, -0.559567, 0.629699, -0.481372, -0.999371
-0.445564, 0.217067, 0.181825, 0.926491, -0.555334, 0.836254, -0.943623, -0.445564
0.808092, 0.355750, 0.114417, -0.938596, -0.556260, 0.876365, 0.997214, 0.808092
-0.933577, 0.118983, 0.971769, 0.467737, -0.351457, -0.887897, 0.228739, -0.933577
-0.998992, 0.268758, -0.863226, 0.145328, 0.971926, -0.534369, 0.969709, -0.998992
0.599799, -0.789115, 0.140988, 0.619023, 0.929678, 0.781606, 0.637884, 0.599799
0.477964, 0.910016, 0.959886, 0.977512, 0.990110, 0.999997, 0.797591, 0.477964
